old_id,new_id
BBEAR_00047585,PB.12986.1
BBEAR_00048215,PB.12986.2
BBEAR_00047587,PB.12986.3
BBEAR_00047586,PB.12986.4
BBEAR_00047588,PB.12987.1
BBEAR_00047589,PB.12987.2
BBEAR_00048216,PB.12988.1
BBEAR_00047590,PB.12988.2
BBEAR_00047592,PB.12989.1
BBEAR_00047591,PB.12989.2
BBEAR_00047593,PB.12990.1
BBEAR_00047594,PB.12991.1
BBEAR_00047595,PB.12992.1
BBEAR_00047596,PB.12993.1
BBEAR_00047597,PB.12993.2
BBEAR_00047598,PB.12993.3
BBEAR_00047599,PB.12994.1
BBEAR_00047600,PB.12995.1
BBEAR_00047601,PB.12996.1
BBEAR_00047602,PB.12996.2
BBEAR_00047603,PB.12997.1
BBEAR_00047604,PB.12998.1
BBEAR_00047605,PB.12999.1
BBEAR_00047606,PB.12999.2
BBEAR_00047609,PB.12999.3
BBEAR_00047608,PB.12999.4
BBEAR_00047607,PB.12999.5
BBEAR_00047610,PB.12999.6
BBEAR_00047611,PB.12999.7
BBEAR_00048217,PB.12999.8
BBEAR_00047612,PB.12999.9
BBEAR_00047613,PB.12999.10
BBEAR_00047614,PB.12999.11
BBEAR_00047615,PB.12999.12
BBEAR_00048218,PB.13000.1
BBEAR_00048219,PB.13000.2
BBEAR_00048220,PB.13000.3
BBEAR_00048221,PB.13000.4
BBEAR_00048222,PB.13000.5
BBEAR_00048224,PB.13000.6
BBEAR_00048223,PB.13000.7
BBEAR_00048225,PB.13000.8
BBEAR_00048227,PB.13000.9
BBEAR_00048226,PB.13000.10
BBEAR_00048229,PB.13000.11
BBEAR_00048228,PB.13000.12
BBEAR_00048231,PB.13000.13
BBEAR_00048230,PB.13000.14
BBEAR_00048232,PB.13000.15
BBEAR_00048233,PB.13000.16
BBEAR_00047616,PB.13000.17
BBEAR_00048234,PB.13000.18
BBEAR_00047617,PB.13001.1
BBEAR_00047618,PB.13002.1
BBEAR_00047619,PB.13003.1
BBEAR_00047620,PB.13004.1
BBEAR_00047621,PB.13005.1
BBEAR_00047624,PB.13005.2
BBEAR_00048235,PB.13005.3
BBEAR_00048236,PB.13005.4
BBEAR_00048237,PB.13005.5
BBEAR_00048238,PB.13005.6
BBEAR_00048239,PB.13005.7
BBEAR_00047622,PB.13005.8
BBEAR_00048240,PB.13005.9
BBEAR_00048241,PB.13005.10
BBEAR_00048242,PB.13005.11
BBEAR_00048243,PB.13005.12
BBEAR_00048244,PB.13005.13
BBEAR_00047623,PB.13005.14
BBEAR_00048245,PB.13005.15
BBEAR_00047625,PB.13006.1
BBEAR_00047626,PB.13007.1
BBEAR_00047627,PB.13007.2
BBEAR_00047628,PB.13007.3
BBEAR_00048246,PB.13007.4
BBEAR_00048247,PB.13007.5
BBEAR_00047629,PB.13007.6
BBEAR_00048248,PB.13007.7
BBEAR_00047632,PB.13008.1
BBEAR_00047631,PB.13008.2
BBEAR_00047630,PB.13008.3
BBEAR_00047634,PB.13009.1
BBEAR_00047633,PB.13009.2
BBEAR_00047635,PB.13009.3
BBEAR_00047637,PB.13010.1
BBEAR_00047636,PB.13010.2
BBEAR_00047638,PB.13011.1
BBEAR_00047640,PB.13012.1
BBEAR_00047639,PB.13012.2
BBEAR_00047642,PB.13012.3
BBEAR_00047641,PB.13012.4
BBEAR_00047643,PB.13013.1
BBEAR_00047644,PB.13014.1
BBEAR_00047645,PB.13015.1
BBEAR_00047646,PB.13016.1
BBEAR_00047647,PB.13017.1
BBEAR_00047648,PB.13018.1
BBEAR_00048249,PB.13018.2
BBEAR_00047649,PB.13018.3
BBEAR_00047650,PB.13019.1
BBEAR_00047651,PB.13020.1
BBEAR_00047652,PB.13021.1
BBEAR_00047655,PB.13022.1
BBEAR_00047656,PB.13022.2
BBEAR_00047654,PB.13022.3
BBEAR_00047653,PB.13022.4
BBEAR_00047657,PB.13022.5
BBEAR_00047658,PB.13023.1
BBEAR_00047659,PB.13024.1
BBEAR_00047660,PB.13024.2
BBEAR_00047661,PB.13025.1
BBEAR_00047662,PB.13026.1
BBEAR_00047663,PB.13027.1
BBEAR_00047664,PB.13028.1
BBEAR_00048250,PB.13029.1
BBEAR_00048251,PB.13029.2
BBEAR_00048252,PB.13029.3
BBEAR_00048253,PB.13029.4
BBEAR_00047666,PB.13029.5
BBEAR_00047665,PB.13029.6
BBEAR_00047667,PB.13029.7
BBEAR_00048254,PB.13029.8
BBEAR_00048256,PB.13029.9
BBEAR_00048255,PB.13029.10
BBEAR_00048257,PB.13029.11
BBEAR_00048258,PB.13029.12
BBEAR_00048259,PB.13029.13
BBEAR_00048260,PB.13029.14
BBEAR_00047668,PB.13029.15
BBEAR_00047669,PB.13030.1
BBEAR_00048261,PB.13031.1
BBEAR_00047670,PB.13031.2
BBEAR_00048262,PB.13031.3
BBEAR_00048263,PB.13031.4
BBEAR_00048264,PB.13031.5
BBEAR_00047671,PB.13032.1
BBEAR_00047672,PB.13033.1
BBEAR_00047675,PB.13033.2
BBEAR_00047674,PB.13033.3
BBEAR_00047673,PB.13033.4
BBEAR_00047677,PB.13034.1
BBEAR_00047676,PB.13034.2
BBEAR_00048265,PB.13034.3
BBEAR_00048266,PB.13034.4
BBEAR_00047678,PB.13035.1
BBEAR_00047679,PB.13036.1
BBEAR_00047680,PB.13037.1
BBEAR_00048267,PB.13037.2
BBEAR_00048268,PB.13037.3
BBEAR_00048269,PB.13037.4
BBEAR_00048270,PB.13037.5
BBEAR_00048271,PB.13037.6
BBEAR_00048272,PB.13037.7
BBEAR_00048273,PB.13038.1
BBEAR_00048274,PB.13038.2
BBEAR_00048275,PB.13038.3
BBEAR_00047682,PB.13038.4
BBEAR_00048279,PB.13038.5
BBEAR_00048278,PB.13038.6
BBEAR_00048277,PB.13038.7
BBEAR_00048276,PB.13038.8
BBEAR_00047683,PB.13038.9
BBEAR_00048280,PB.13038.10
BBEAR_00048281,PB.13038.11
BBEAR_00048282,PB.13038.12
BBEAR_00048283,PB.13038.13
BBEAR_00048285,PB.13038.14
BBEAR_00048286,PB.13038.15
BBEAR_00048284,PB.13038.16
BBEAR_00048287,PB.13038.17
BBEAR_00048288,PB.13038.18
BBEAR_00048289,PB.13038.19
BBEAR_00048290,PB.13038.20
BBEAR_00047681,PB.13038.21
BBEAR_00048298,PB.13038.22
BBEAR_00048299,PB.13038.23
BBEAR_00048301,PB.13038.24
BBEAR_00048302,PB.13038.25
BBEAR_00048300,PB.13038.26
BBEAR_00048294,PB.13038.27
BBEAR_00048295,PB.13038.28
BBEAR_00048296,PB.13038.29
BBEAR_00048297,PB.13038.30
BBEAR_00048292,PB.13038.31
BBEAR_00048293,PB.13038.32
BBEAR_00048291,PB.13038.33
BBEAR_00048303,PB.13038.34
BBEAR_00048304,PB.13038.35
BBEAR_00048305,PB.13038.36
BBEAR_00048306,PB.13038.37
BBEAR_00047684,PB.13038.38
BBEAR_00048307,PB.13038.39
BBEAR_00048309,PB.13038.40
BBEAR_00048308,PB.13038.41
BBEAR_00048310,PB.13038.42
BBEAR_00048318,PB.13038.43
BBEAR_00048319,PB.13038.44
BBEAR_00048320,PB.13038.45
BBEAR_00048321,PB.13038.46
BBEAR_00048322,PB.13038.47
BBEAR_00048314,PB.13038.48
BBEAR_00048315,PB.13038.49
BBEAR_00048317,PB.13038.50
BBEAR_00048316,PB.13038.51
BBEAR_00048313,PB.13038.52
BBEAR_00048312,PB.13038.53
BBEAR_00048311,PB.13038.54
BBEAR_00048323,PB.13038.55
BBEAR_00048324,PB.13038.56
BBEAR_00048325,PB.13038.57
BBEAR_00048326,PB.13038.58
BBEAR_00048327,PB.13038.59
BBEAR_00048328,PB.13038.60
BBEAR_00048331,PB.13038.61
BBEAR_00048330,PB.13038.62
BBEAR_00048329,PB.13038.63
BBEAR_00048332,PB.13038.64
BBEAR_00048333,PB.13038.65
BBEAR_00047685,PB.13039.1
BBEAR_00047686,PB.13040.1
BBEAR_00048334,PB.13041.1
BBEAR_00047687,PB.13041.2
BBEAR_00047690,PB.13041.3
BBEAR_00047689,PB.13041.4
BBEAR_00047688,PB.13041.5
BBEAR_00048335,PB.13041.6
BBEAR_00048339,PB.13041.7
BBEAR_00048338,PB.13041.8
BBEAR_00048337,PB.13041.9
BBEAR_00048336,PB.13041.10
BBEAR_00048340,PB.13041.11
BBEAR_00047691,PB.13042.1
BBEAR_00048341,PB.13043.1
BBEAR_00047692,PB.13044.1
BBEAR_00047693,PB.13045.1
BBEAR_00048343,PB.13046.1
BBEAR_00048342,PB.13046.2
BBEAR_00047695,PB.13046.3
BBEAR_00048344,PB.13046.4
BBEAR_00047694,PB.13046.5
BBEAR_00047696,PB.13047.1
BBEAR_00047697,PB.13047.2
BBEAR_00047700,PB.13047.3
BBEAR_00047699,PB.13047.4
BBEAR_00047698,PB.13047.5
BBEAR_00047701,PB.13047.6
BBEAR_00047702,PB.13048.1
BBEAR_00047703,PB.13048.2
BBEAR_00048346,PB.13048.3
BBEAR_00048345,PB.13048.4
BBEAR_00048347,PB.13048.5
BBEAR_00048348,PB.13048.6
BBEAR_00048349,PB.13049.1
BBEAR_00047704,PB.13049.2
BBEAR_00047705,PB.13049.3
BBEAR_00047707,PB.13049.4
BBEAR_00047706,PB.13049.5
BBEAR_00047708,PB.13049.6
BBEAR_00047709,PB.13049.7
BBEAR_00048350,PB.13049.8
BBEAR_00048351,PB.13049.9
BBEAR_00048352,PB.13049.10
BBEAR_00048353,PB.13049.11
BBEAR_00048354,PB.13049.12
BBEAR_00048355,PB.13049.13
BBEAR_00047710,PB.13050.1
BBEAR_00047711,PB.13050.2
BBEAR_00048356,PB.13050.3
BBEAR_00047712,PB.13051.1
BBEAR_00047713,PB.13051.2
BBEAR_00048357,PB.13051.3
BBEAR_00048358,PB.13051.4
BBEAR_00048359,PB.13051.5
BBEAR_00048360,PB.13051.6
BBEAR_00048361,PB.13051.7
BBEAR_00048362,PB.13051.8
BBEAR_00048363,PB.13051.9
BBEAR_00048365,PB.13051.10
BBEAR_00048364,PB.13051.11
BBEAR_00048366,PB.13051.12
BBEAR_00047714,PB.13052.1
BBEAR_00047716,PB.13053.1
BBEAR_00047715,PB.13053.2
BBEAR_00048367,PB.13053.3
BBEAR_00048368,PB.13053.4
BBEAR_00047717,PB.13054.1
BBEAR_00047718,PB.13055.1
BBEAR_00048369,PB.13056.1
BBEAR_00047719,PB.13056.2
BBEAR_00047720,PB.13056.3
BBEAR_00048370,PB.13056.4
BBEAR_00048371,PB.13056.5
BBEAR_00048372,PB.13057.1
BBEAR_00047721,PB.13057.2
BBEAR_00048373,PB.13057.3
BBEAR_00048374,PB.13057.4
BBEAR_00048375,PB.13057.5
BBEAR_00048376,PB.13057.6
BBEAR_00048377,PB.13057.7
BBEAR_00047722,PB.13057.8
BBEAR_00048378,PB.13057.9
BBEAR_00048379,PB.13057.10
BBEAR_00048380,PB.13057.11
BBEAR_00048381,PB.13057.12
BBEAR_00048382,PB.13057.13
BBEAR_00047724,PB.13058.1
BBEAR_00047723,PB.13058.2
BBEAR_00048383,PB.13058.3
BBEAR_00048384,PB.13058.4
BBEAR_00048385,PB.13058.5
BBEAR_00047725,PB.13059.1
BBEAR_00047726,PB.13060.1
BBEAR_00048386,PB.13060.2
BBEAR_00047727,PB.13061.1
BBEAR_00048387,PB.13061.2
BBEAR_00047728,PB.13062.1
BBEAR_00047729,PB.13062.2
BBEAR_00047730,PB.13063.1
BBEAR_00047731,PB.13063.2
BBEAR_00047732,PB.13063.3
BBEAR_00048390,PB.13063.4
BBEAR_00048389,PB.13063.5
BBEAR_00048388,PB.13063.6
BBEAR_00048392,PB.13063.7
BBEAR_00048391,PB.13063.8
BBEAR_00048393,PB.13063.9
BBEAR_00048394,PB.13063.10
BBEAR_00048395,PB.13064.1
BBEAR_00047733,PB.13064.2
BBEAR_00047734,PB.13064.3
BBEAR_00047735,PB.13064.4
BBEAR_00047736,PB.13065.1
BBEAR_00047739,PB.13066.1
BBEAR_00047740,PB.13066.2
BBEAR_00047738,PB.13066.3
BBEAR_00047737,PB.13066.4
BBEAR_00048396,PB.13066.5
BBEAR_00047741,PB.13066.6
BBEAR_00047742,PB.13066.7
BBEAR_00047743,PB.13066.8
BBEAR_00047744,PB.13066.9
BBEAR_00047745,PB.13067.1
BBEAR_00047746,PB.13068.1
BBEAR_00047747,PB.13069.1
BBEAR_00047748,PB.13070.1
BBEAR_00047749,PB.13070.2
BBEAR_00047750,PB.13070.3
BBEAR_00047751,PB.13070.4
BBEAR_00047752,PB.13070.5
BBEAR_00047753,PB.13070.6
BBEAR_00048397,PB.13070.7
BBEAR_00047754,PB.13070.8
BBEAR_00047755,PB.13070.9
BBEAR_00047757,PB.13070.10
BBEAR_00047756,PB.13070.11
BBEAR_00048398,PB.13070.12
BBEAR_00047758,PB.13071.1
BBEAR_00047759,PB.13072.1
BBEAR_00048399,PB.13072.2
BBEAR_00048400,PB.13072.3
BBEAR_00048401,PB.13072.4
BBEAR_00047760,PB.13072.5
BBEAR_00047761,PB.13073.1
BBEAR_00047762,PB.13074.1
BBEAR_00047765,PB.13074.2
BBEAR_00047764,PB.13074.3
BBEAR_00047763,PB.13074.4
BBEAR_00047766,PB.13074.5
BBEAR_00047767,PB.13075.1
BBEAR_00047768,PB.13076.1
BBEAR_00047769,PB.13077.1
BBEAR_00047770,PB.13077.2
BBEAR_00047775,PB.13077.3
BBEAR_00047777,PB.13077.4
BBEAR_00047776,PB.13077.5
BBEAR_00047774,PB.13077.6
BBEAR_00047773,PB.13077.7
BBEAR_00047772,PB.13077.8
BBEAR_00047771,PB.13077.9
BBEAR_00048402,PB.13077.10
BBEAR_00048403,PB.13077.11
BBEAR_00048404,PB.13077.12
BBEAR_00048405,PB.13077.13
BBEAR_00048406,PB.13077.14
BBEAR_00048407,PB.13077.15
BBEAR_00048408,PB.13077.16
BBEAR_00048409,PB.13077.17
BBEAR_00047778,PB.13078.1
BBEAR_00048410,PB.13078.2
BBEAR_00047779,PB.13079.1
BBEAR_00047780,PB.13080.1
BBEAR_00047781,PB.13080.2
BBEAR_00047782,PB.13080.3
BBEAR_00047783,PB.13081.1
BBEAR_00047784,PB.13082.1
BBEAR_00047785,PB.13083.1
BBEAR_00048411,PB.13084.1
BBEAR_00048412,PB.13085.1
BBEAR_00048413,PB.13086.1
BBEAR_00048414,PB.13087.1
BBEAR_00048415,PB.13088.1
BBEAR_00048416,PB.13089.1
BBEAR_00048417,PB.13090.1
BBEAR_00048418,PB.13091.1
BBEAR_00048419,PB.13092.1
BBEAR_00048420,PB.13093.1
BBEAR_00048421,PB.13094.1
BBEAR_00048422,PB.13095.1
BBEAR_00048423,PB.13096.1
BBEAR_00048424,PB.13097.1
BBEAR_00048425,PB.13098.1
BBEAR_00048426,PB.13099.1
BBEAR_00048427,PB.13100.1
BBEAR_00049300,PB.13101.1
BBEAR_00049301,PB.13101.2
BBEAR_00049302,PB.13101.3
BBEAR_00049304,PB.13101.4
BBEAR_00049303,PB.13101.5
BBEAR_00049306,PB.13101.6
BBEAR_00049305,PB.13101.7
BBEAR_00048428,PB.13101.8
BBEAR_00048429,PB.13102.1
BBEAR_00048430,PB.13103.1
BBEAR_00048431,PB.13104.1
BBEAR_00048432,PB.13105.1
BBEAR_00048433,PB.13106.1
BBEAR_00048434,PB.13107.1
BBEAR_00048435,PB.13108.1
BBEAR_00048436,PB.13109.1
BBEAR_00048437,PB.13110.1
BBEAR_00048438,PB.13111.1
BBEAR_00048439,PB.13112.1
BBEAR_00048440,PB.13113.1
BBEAR_00048441,PB.13114.1
BBEAR_00048442,PB.13115.1
BBEAR_00048443,PB.13116.1
BBEAR_00048444,PB.13117.1
BBEAR_00048445,PB.13118.1
BBEAR_00048446,PB.13119.1
BBEAR_00048447,PB.13120.1
BBEAR_00048448,PB.13121.1
BBEAR_00048449,PB.13122.1
BBEAR_00048450,PB.13123.1
BBEAR_00048451,PB.13124.1
BBEAR_00048452,PB.13125.1
BBEAR_00048453,PB.13126.1
BBEAR_00048454,PB.13127.1
BBEAR_00048455,PB.13128.1
BBEAR_00048456,PB.13129.1
BBEAR_00048457,PB.13130.1
BBEAR_00048458,PB.13131.1
BBEAR_00048459,PB.13132.1
BBEAR_00048460,PB.13133.1
BBEAR_00048461,PB.13134.1
BBEAR_00048462,PB.13135.1
BBEAR_00048463,PB.13136.1
BBEAR_00048464,PB.13137.1
BBEAR_00048465,PB.13138.1
BBEAR_00048466,PB.13139.1
BBEAR_00048467,PB.13140.1
BBEAR_00048468,PB.13141.1
BBEAR_00048469,PB.13142.1
BBEAR_00048470,PB.13143.1
BBEAR_00048473,PB.13144.1
BBEAR_00048472,PB.13144.2
BBEAR_00048471,PB.13144.3
BBEAR_00048474,PB.13144.4
BBEAR_00049307,PB.13144.5
BBEAR_00049308,PB.13144.6
BBEAR_00049309,PB.13144.7
BBEAR_00049310,PB.13144.8
BBEAR_00049311,PB.13144.9
BBEAR_00049312,PB.13144.10
BBEAR_00049313,PB.13144.11
BBEAR_00049314,PB.13144.12
BBEAR_00048475,PB.13145.1
BBEAR_00048476,PB.13146.1
BBEAR_00048478,PB.13147.1
BBEAR_00048477,PB.13147.2
BBEAR_00048479,PB.13147.3
BBEAR_00048480,PB.13147.4
BBEAR_00048481,PB.13148.1
BBEAR_00048482,PB.13149.1
BBEAR_00049315,PB.13150.1
BBEAR_00048483,PB.13150.2
BBEAR_00049316,PB.13150.3
BBEAR_00048484,PB.13151.1
BBEAR_00049317,PB.13151.2
BBEAR_00048485,PB.13152.1
BBEAR_00048486,PB.13153.1
BBEAR_00048487,PB.13154.1
BBEAR_00048488,PB.13155.1
BBEAR_00048489,PB.13156.1
BBEAR_00048490,PB.13157.1
BBEAR_00048491,PB.13157.2
BBEAR_00048493,PB.13157.3
BBEAR_00048492,PB.13157.4
BBEAR_00048495,PB.13157.5
BBEAR_00048494,PB.13157.6
BBEAR_00048496,PB.13157.7
BBEAR_00048497,PB.13157.8
BBEAR_00049318,PB.13157.9
BBEAR_00049319,PB.13157.10
BBEAR_00049320,PB.13158.1
BBEAR_00049322,PB.13158.2
BBEAR_00049321,PB.13158.3
BBEAR_00049323,PB.13158.4
BBEAR_00049324,PB.13158.5
BBEAR_00048498,PB.13159.1
BBEAR_00048499,PB.13160.1
BBEAR_00048500,PB.13161.1
BBEAR_00048501,PB.13162.1
BBEAR_00048502,PB.13163.1
BBEAR_00048504,PB.13163.2
BBEAR_00048505,PB.13163.3
BBEAR_00048503,PB.13163.4
BBEAR_00049325,PB.13163.5
BBEAR_00049326,PB.13164.1
BBEAR_00049328,PB.13164.2
BBEAR_00049327,PB.13164.3
BBEAR_00048506,PB.13164.4
BBEAR_00049329,PB.13164.5
BBEAR_00048510,PB.13164.6
BBEAR_00048509,PB.13164.7
BBEAR_00048508,PB.13164.8
BBEAR_00048507,PB.13164.9
BBEAR_00049330,PB.13164.10
BBEAR_00048511,PB.13165.1
BBEAR_00048513,PB.13166.1
BBEAR_00048512,PB.13166.2
BBEAR_00048514,PB.13167.1
BBEAR_00048515,PB.13168.1
BBEAR_00048516,PB.13169.1
BBEAR_00048517,PB.13170.1
BBEAR_00048518,PB.13171.1
BBEAR_00048519,PB.13172.1
BBEAR_00049331,PB.13173.1
BBEAR_00049332,PB.13173.2
BBEAR_00049333,PB.13173.3
BBEAR_00049334,PB.13173.4
BBEAR_00048520,PB.13173.5
BBEAR_00049335,PB.13173.6
BBEAR_00049337,PB.13173.7
BBEAR_00049336,PB.13173.8
BBEAR_00049338,PB.13173.9
BBEAR_00049339,PB.13173.10
BBEAR_00049340,PB.13174.1
BBEAR_00048521,PB.13174.2
BBEAR_00048522,PB.13174.3
BBEAR_00048523,PB.13174.4
BBEAR_00049341,PB.13174.5
BBEAR_00049342,PB.13174.6
BBEAR_00048524,PB.13174.7
BBEAR_00049343,PB.13174.8
BBEAR_00048525,PB.13175.1
BBEAR_00048526,PB.13176.1
BBEAR_00048527,PB.13177.1
BBEAR_00048528,PB.13178.1
BBEAR_00048529,PB.13179.1
BBEAR_00048530,PB.13180.1
BBEAR_00048531,PB.13180.2
BBEAR_00048532,PB.13181.1
BBEAR_00048533,PB.13182.1
BBEAR_00048535,PB.13182.2
BBEAR_00048534,PB.13182.3
BBEAR_00048536,PB.13182.4
BBEAR_00048537,PB.13182.5
BBEAR_00048539,PB.13183.1
BBEAR_00048538,PB.13183.2
BBEAR_00048543,PB.13183.3
BBEAR_00048544,PB.13183.4
BBEAR_00049344,PB.13183.5
BBEAR_00049345,PB.13183.6
BBEAR_00049346,PB.13183.7
BBEAR_00049347,PB.13183.8
BBEAR_00049348,PB.13183.9
BBEAR_00049349,PB.13183.10
BBEAR_00049350,PB.13183.11
BBEAR_00049353,PB.13183.12
BBEAR_00049354,PB.13183.13
BBEAR_00049352,PB.13183.14
BBEAR_00049351,PB.13183.15
BBEAR_00049357,PB.13183.16
BBEAR_00049356,PB.13183.17
BBEAR_00049355,PB.13183.18
BBEAR_00049359,PB.13183.19
BBEAR_00049358,PB.13183.20
BBEAR_00049361,PB.13183.21
BBEAR_00049362,PB.13183.22
BBEAR_00049360,PB.13183.23
BBEAR_00048541,PB.13183.24
BBEAR_00049363,PB.13183.25
BBEAR_00049364,PB.13183.26
BBEAR_00049369,PB.13183.27
BBEAR_00049368,PB.13183.28
BBEAR_00048542,PB.13183.29
BBEAR_00049365,PB.13183.30
BBEAR_00049366,PB.13183.31
BBEAR_00049367,PB.13183.32
BBEAR_00048540,PB.13183.33
BBEAR_00049371,PB.13183.34
BBEAR_00049373,PB.13183.35
BBEAR_00049374,PB.13183.36
BBEAR_00049372,PB.13183.37
BBEAR_00049370,PB.13183.38
BBEAR_00049376,PB.13183.39
BBEAR_00049375,PB.13183.40
BBEAR_00049379,PB.13183.41
BBEAR_00049381,PB.13183.42
BBEAR_00049380,PB.13183.43
BBEAR_00049378,PB.13183.44
BBEAR_00049377,PB.13183.45
BBEAR_00049382,PB.13183.46
BBEAR_00048545,PB.13183.47
BBEAR_00049383,PB.13183.48
BBEAR_00049384,PB.13183.49
BBEAR_00048546,PB.13183.50
BBEAR_00048547,PB.13183.51
BBEAR_00049385,PB.13183.52
BBEAR_00049386,PB.13183.53
BBEAR_00049387,PB.13183.54
BBEAR_00049388,PB.13183.55
BBEAR_00048548,PB.13183.56
BBEAR_00048549,PB.13184.1
BBEAR_00048550,PB.13185.1
BBEAR_00048551,PB.13186.1
BBEAR_00048552,PB.13187.1
BBEAR_00049389,PB.13188.1
BBEAR_00048554,PB.13188.2
BBEAR_00048553,PB.13189.1
BBEAR_00048555,PB.13190.1
BBEAR_00048556,PB.13191.1
BBEAR_00048557,PB.13191.2
BBEAR_00048558,PB.13191.3
BBEAR_00049390,PB.13192.1
BBEAR_00049392,PB.13192.2
BBEAR_00049393,PB.13192.3
BBEAR_00049391,PB.13192.4
BBEAR_00049394,PB.13192.5
BBEAR_00049395,PB.13192.6
BBEAR_00049396,PB.13192.7
BBEAR_00049398,PB.13192.8
BBEAR_00049397,PB.13192.9
BBEAR_00049399,PB.13192.10
BBEAR_00049402,PB.13192.11
BBEAR_00049401,PB.13192.12
BBEAR_00049400,PB.13192.13
BBEAR_00049406,PB.13192.14
BBEAR_00049408,PB.13192.15
BBEAR_00049407,PB.13192.16
BBEAR_00049404,PB.13192.17
BBEAR_00049405,PB.13192.18
BBEAR_00049403,PB.13192.19
BBEAR_00049409,PB.13192.20
BBEAR_00049411,PB.13192.21
BBEAR_00049410,PB.13192.22
BBEAR_00049413,PB.13192.23
BBEAR_00049412,PB.13192.24
BBEAR_00049414,PB.13192.25
BBEAR_00048560,PB.13192.26
BBEAR_00049415,PB.13192.27
BBEAR_00049417,PB.13192.28
BBEAR_00049418,PB.13192.29
BBEAR_00049416,PB.13192.30
BBEAR_00049421,PB.13192.31
BBEAR_00049420,PB.13192.32
BBEAR_00049419,PB.13192.33
BBEAR_00049422,PB.13192.34
BBEAR_00049423,PB.13192.35
BBEAR_00049424,PB.13192.36
BBEAR_00049427,PB.13192.37
BBEAR_00049426,PB.13192.38
BBEAR_00049425,PB.13192.39
BBEAR_00048559,PB.13192.40
BBEAR_00049428,PB.13192.41
BBEAR_00049429,PB.13192.42
BBEAR_00049430,PB.13192.43
BBEAR_00049431,PB.13192.44
BBEAR_00048561,PB.13193.1
BBEAR_00048562,PB.13194.1
BBEAR_00048563,PB.13194.2
BBEAR_00048564,PB.13194.3
BBEAR_00049432,PB.13194.4
BBEAR_00049433,PB.13194.5
BBEAR_00049434,PB.13194.6
BBEAR_00049437,PB.13194.7
BBEAR_00049436,PB.13194.8
BBEAR_00049435,PB.13194.9
BBEAR_00049440,PB.13194.10
BBEAR_00049439,PB.13194.11
BBEAR_00049438,PB.13194.12
BBEAR_00049441,PB.13194.13
BBEAR_00049442,PB.13194.14
BBEAR_00048565,PB.13194.15
BBEAR_00048566,PB.13194.16
BBEAR_00048567,PB.13194.17
BBEAR_00048568,PB.13194.18
BBEAR_00048569,PB.13194.19
BBEAR_00049443,PB.13194.20
BBEAR_00049444,PB.13195.1
BBEAR_00048570,PB.13195.2
BBEAR_00048571,PB.13196.1
BBEAR_00048572,PB.13197.1
BBEAR_00048573,PB.13197.2
BBEAR_00048576,PB.13198.1
BBEAR_00048575,PB.13198.2
BBEAR_00048574,PB.13198.3
BBEAR_00048577,PB.13198.4
BBEAR_00049445,PB.13198.5
BBEAR_00049446,PB.13198.6
BBEAR_00048578,PB.13199.1
BBEAR_00048579,PB.13200.1
BBEAR_00048580,PB.13200.2
BBEAR_00048581,PB.13201.1
BBEAR_00048582,PB.13202.1
BBEAR_00048583,PB.13202.2
BBEAR_00048584,PB.13203.1
BBEAR_00048585,PB.13203.2
BBEAR_00048586,PB.13203.3
BBEAR_00048587,PB.13204.1
BBEAR_00048588,PB.13205.1
BBEAR_00048589,PB.13206.1
BBEAR_00048590,PB.13207.1
BBEAR_00048591,PB.13207.2
BBEAR_00048594,PB.13208.1
BBEAR_00048593,PB.13208.2
BBEAR_00048592,PB.13208.3
BBEAR_00048596,PB.13209.1
BBEAR_00048595,PB.13209.2
BBEAR_00049447,PB.13209.3
BBEAR_00048597,PB.13210.1
BBEAR_00049448,PB.13210.2
BBEAR_00049449,PB.13210.3
BBEAR_00049450,PB.13210.4
BBEAR_00049451,PB.13210.5
BBEAR_00049452,PB.13210.6
BBEAR_00048598,PB.13211.1
BBEAR_00048599,PB.13212.1
BBEAR_00049453,PB.13213.1
BBEAR_00049454,PB.13213.2
BBEAR_00049455,PB.13213.3
BBEAR_00049456,PB.13213.4
BBEAR_00048600,PB.13213.5
BBEAR_00049457,PB.13213.6
BBEAR_00048601,PB.13214.1
BBEAR_00048602,PB.13215.1
BBEAR_00048603,PB.13216.1
BBEAR_00048604,PB.13217.1
BBEAR_00048606,PB.13218.1
BBEAR_00048605,PB.13218.2
BBEAR_00049458,PB.13218.3
BBEAR_00049459,PB.13218.4
BBEAR_00049460,PB.13218.5
BBEAR_00049461,PB.13218.6
BBEAR_00048607,PB.13219.1
BBEAR_00048608,PB.13220.1
BBEAR_00048609,PB.13220.2
BBEAR_00048610,PB.13220.3
BBEAR_00048611,PB.13220.4
BBEAR_00048612,PB.13220.5
BBEAR_00048613,PB.13220.6
BBEAR_00048614,PB.13220.7
BBEAR_00048615,PB.13220.8
BBEAR_00048616,PB.13221.1
BBEAR_00048617,PB.13221.2
BBEAR_00049462,PB.13221.3
BBEAR_00049463,PB.13222.1
BBEAR_00049464,PB.13222.2
BBEAR_00048618,PB.13222.3
BBEAR_00049465,PB.13222.4
BBEAR_00049466,PB.13222.5
BBEAR_00049467,PB.13222.6
BBEAR_00049468,PB.13222.7
BBEAR_00049469,PB.13222.8
BBEAR_00049470,PB.13222.9
BBEAR_00049471,PB.13222.10
